pet_name,pet_gender,pet_age,location,link,pet_breed,pet_color,pet_id,pet_hair,pet_rescue,pet_address,Spayed,Neutered,Spayed / Neutered,Shots Up to Date,Has Special Needs,Declawed,Not Good with Kids,Good with Kids,House-trained,Good with Cats,Not Good with Cats,Good with Dogs,Not Good with Dogs,Needs Experienced Adopter
Sweetie,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/12566268-chicago-illinois-cat,Russian Blue,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Jackie,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12626527-chicago-illinois-cat,Russian Blue,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Alexis,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/15295725-chicago-illinois-cat,Maine Coon,Brown Tabby,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Emily,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/15792095-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Adam,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/12545900-chicago-illinois-cat,Domestic Shorthair,White (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
April,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12546367-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Asia,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/12545778-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Alex,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/12545916-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Storm,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12546077-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Buff,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/12546114-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Tiger,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/12546618-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Prince Naseem,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/12566142-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Barbie,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12566227-chicago-illinois-cat,Calico,Calico or Dilute Calico,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Rosemary,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12670391-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Batman,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/12670400-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Princess,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12669917-chicago-illinois-cat,American Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Pretty Girl,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12566671-chicago-illinois-cat,Domestic Shorthair,Calico or Dilute Calico,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Onyx,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12669989-chicago-illinois-cat,Domestic Shorthair,Black (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Pip,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/14483989-chicago-illinois-kitten,Maine Coon,Black (Mostly),,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Whitesocks,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12670360-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Sam,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23354158-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Queen,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12669954-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Timothy,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/14095657-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Kahlua,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/13777235-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Jewel,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/17926081-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Abbie,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/17754359-chicago-illinois-cat,Siberian,Calico or Dilute Calico,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Adena,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401277-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Tammy,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/12546489-chicago-illinois-cat,Calico,Calico or Dilute Calico,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Brahmin,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401286-chicago-illinois-cat,Bombay,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Romeo,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24401462-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Tiffany,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401320-chicago-illinois-cat,Russian Blue,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Blackie,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401477-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Precious,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/17926089-chicago-illinois-cat,Siberian,Calico or Dilute Calico,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Mooney,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/14609574-chicago-illinois-cat,Siamese,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Leo,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/12566248-chicago-illinois-cat,Domestic Longhair,Orange or Red (Mostly),,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
George Clooney,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/22724885-chicago-illinois-cat,Siberian,Black & White or Tuxedo,,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Curtis,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/23354134-chicago-illinois-cat,Maine Coon,"Gray, Blue or Silver Tabby",,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Mowsers,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/23353762-chicago-illinois-cat,Siamese,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Boots,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/22725188-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Mike,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/22725161-chicago-illinois-cat,Maine Coon,"Gray, Blue or Silver Tabby",,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Munchkin,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/23353811-chicago-illinois-cat,Maine Coon,"Gray, Blue or Silver Tabby",,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Jerry Garcia,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/15793542-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Janu,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12670366-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Coffee Bean,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401261-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Delilah,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24401501-chicago-illinois-cat,Siberian,Tan or Fawn,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Macchiato,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/23353950-chicago-illinois-cat,Russian Blue,Gray or Blue,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Espresso,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/23354108-chicago-illinois-cat,Bombay,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Nighthawk,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/24401249-chicago-illinois-cat,Bombay,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Hannah,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/21054868-chicago-illinois-cat,Siberian,Orange or Red Tabby,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Lily,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24401432-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Fergi,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24401518-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Phil,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24401376-chicago-illinois-cat,Russian Blue,Gray or Blue (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Felix,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24401389-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
David,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/13777227-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Raja,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/16645745-chicago-illinois-cat,Maine Coon,Gray or Blue (Mostly),,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Misty,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/12670168-chicago-illinois-cat,Bengal,"Gray, Blue or Silver Tabby",,short,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Desi,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25381314-chicago-illinois-cat,Maine Coon,Gray or Blue (Mostly),,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Butternut,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/15018016-chicago-illinois-cat,Domestic Shorthair,White (Mostly),,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Forrest,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25380984-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Oscar,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25381280-chicago-illinois-cat,Siberian,Orange or Red,,long,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Selma,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25381304-chicago-illinois-cat,Siberian,Orange or Red,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Alexandra,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25381344-chicago-illinois-cat,Maine Coon,Brown Tabby,,long,Hi Kitty Kitty,"Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Aaron,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25381263-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Thomas,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25381322-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Hi Kitty Kitty,"Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Butler,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/22999494-chicago-illinois-cat,Domestic Longhair,Brown Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Pantera,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/9147299-chicago-illinois-cat,Domestic Longhair,All Black,,long,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Macavity,Female,"
              7 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24013183-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,,,Yes,,,,Yes,,,Yes,Yes,,
Simba,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/12088761-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,Yes,,,,,,Yes,,,Yes
Victor,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/14262557-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,Yes,,Yes,,,,Yes,,Yes,
Raphael,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23922506-chicago-illinois-kitten,Domestic Shorthair,Gray or Blue (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,Yes,,,,
Donatello,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23922474-chicago-illinois-kitten,Domestic Shorthair,Gray or Blue (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,Yes,,,,
Ramona,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/21150649-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Buick,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/13567779-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,Yes,,Yes,,,Yes,,,Yes,
Mr. Pickles,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/24976323-chicago-illinois-kitten,Domestic Shorthair,All Black,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Jebediah,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24976330-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Hatti,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24976311-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Bobbi Jean,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24976229-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,,,,,,,,,,
Falafel,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24976405-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Austin,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/9015579-chicago-illinois-cat,Domestic Shorthair,Spotted Tabby/Leopard Spotted,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,Yes,,,Yes,,,Yes,Yes
Belle & Mrs. Potts,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/24146632-chicago-illinois-kitten,Domestic Shorthair,Gray or Blue (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,Yes,,,,,,,,,
Dulche,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/11866202-chicago-illinois-cat,Domestic Longhair,White,,long,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,Yes,,,,Yes,,Yes,
Cletus,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25003546-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,Yes,,,,
Goggles,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25003559-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Archie,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/9840918-chicago-illinois-cat,American Shorthair,"Gray, Blue or Silver Tabby",,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,Yes,,,,,Yes,,,,
Lemmy,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25138152-chicago-illinois-cat,Domestic Mediumhair,"Gray, Blue or Silver Tabby",,medium,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,,,,,
Sarah Dale,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25260266-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn (Mostly),,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",Yes,,,Yes,,,,,,Yes,,,,
Iggy,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25289296-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Red Door Animal Shelter,"2410 W Lunt, Chicago, IL 60645",,Yes,,Yes,,,,,,Yes,,,,
Ozzball,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/21630219-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,35628388,,Tree House Humane Society,"Chicago, IL",,Yes,,,,,,,,,,,,
Brandy,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23853320-chicago-illinois-cat,Domestic Shorthair,Brown or Chocolate,38559164,,Tree House Humane Society,"Chicago, IL",Yes,,,,,,,,,,,,,
Frisky,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24156503-chicago-illinois-cat,Domestic Shorthair,Brown or Chocolate,40305683,,Tree House Humane Society,"Chicago, IL",,Yes,,,,,,,,,,,,
Olga,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24696267-chicago-illinois-cat,Domestic Shorthair,All Black,40785515,,Tree House Humane Society,"Chicago, IL",Yes,,,,,,,,,,,,,
